cyc,time,buffer,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
381,2,3,6,381,21829.6,-0.0382814,40.4546,12.3867,118.429,-0.00162633,13.0333,500,-6.79097,-4.07878,-11.0021,-5.5274,-5.6609,-167.566,11886.4,37.7901,11046,16313.1,-5.73585,-3.02366,-8.89183,-4.47229,-4.60578,0.667339,12019.9,49.9239,11179.4,0.518113,0.992784,0.00815916,23199.3,-0.00134864,1.14983,12.5987,10.2843,117.901,87.0609,0.982355,12.454,11.2198,117.72,136.154,0.180337,-49.0928 
382,1,2,6,382,22378.4,-0.304342,41.5328,12.5348,118.422,0.452719,17.603,139.325,-5.11781,-0.137399,-4.53663,-2.76905,-3.1518,-178.542,12049.4,41.0095,11361.5,17206.9,-3.99358,0.986835,-2.28816,-1.64481,-2.02757,0.744832,12191.6,53.9382,11503.7,0.514514,0.992317,0.00856322,23695.3,-0.00133488,1.14906,12.7795,10.3055,117.83,87.6608,1.00673,12.407,11.3247,117.83,136.916,0.000282586,-49.2554 
383,9,10,6,383,21113.1,-0.312505,38.8581,12.714,118.29,0.266806,-158.077,499.905,-7.14058,-4.27821,-11.3348,-6.32406,-4.70652,-171.071,11456.4,47.8532,10620.9,17455.6,-6.06339,-3.20102,-9.18041,-5.24687,-3.62933,0.66398,11592.6,60.2409,10757.2,0.51869,0.990988,0.0102106,22349.8,-0.00131916,1.06713,12.8079,10.5487,117.849,86.896,0.903975,12.6338,11.635,117.626,136.293,0.222171,-49.3966 
384,30,31,6,384,15296,-0.21275,28.3864,12.8563,118.498,0.0913907,-57.3967,500,-4.97359,-3.78896,-10.9867,-5.17091,-4.91568,-157.279,8208.22,12.1545,8271.27,12050.9,-3.98325,-2.79862,-9.00599,-4.18057,-3.92534,0.623082,8333.49,23.5434,8396.54,0.498116,0.99508,0.00513861,16730,-0.00158356,0.745043,13.176,10.6689,117.901,87.7731,0.681797,13.0688,11.7511,117.858,137.01,0.0427525,-49.2374 
385,25,26,6,385,15354.6,-0.324907,28.4316,13.0266,118.293,-0.0511492,11.8379,345.13,-7.00265,-4.12393,-2.95247,-2.28836,-6.80375,-234.92,8257.55,26.7503,8315.29,12076.4,-5.52342,-2.6447,0.00598531,-0.809127,-5.32452,1.00042,8444.67,43.7614,8502.41,0.498296,0.991013,0.00939216,16947.1,-0.00153513,0.732347,13.2736,10.7497,117.793,87.4858,0.679797,12.984,11.8945,117.648,137.003,0.144736,-49.5175 
386,20,21,6,386,16190,-0.250789,30.9869,12.5723,118.358,-0.295531,113.443,7.55883e-08,-9.62102,-4.65577,-8.57023,-6.04836,-11.301,-177.84,8822.25,12.1098,8802.22,13773.4,-8.50121,-3.53596,-6.3306,-4.92855,-10.1812,0.8109,8963.9,24.9876,8943.88,0.500559,0.995145,0.00512017,17907.8,-0.00171763,0.830448,12.7943,10.534,117.811,87.295,0.756096,12.6576,11.5286,117.84,136.338,-0.0293473,-49.0429 
387,6,7,6,387,21086.1,-0.0869122,38.674,12.698,118.333,0.0740184,3.16683,500,-7.89722,-4.00214,-3.37702,-8.2438,-5.59089,-105.983,11654.3,51.0245,10577.6,15994,-7.22987,-3.33479,-2.04232,-7.57645,-4.92354,0.918655,11738.7,58.699,10662,0.524032,0.991325,0.0100397,22400.8,-0.00149518,1.08477,12.886,10.5036,117.869,87.4515,0.900982,12.7,11.5663,117.676,136.58,0.19297,-49.1281 
388,8,9,6,388,19491.3,-0.31169,36.6631,12.5107,118.283,0.138842,110.799,69.412,-5.1077,-1.98037,-7.16533,-4.77574,-3.77968,-185.991,10911.3,23.1616,9831.72,15432.4,-3.93656,-0.809236,-4.82305,-3.6046,-2.60854,0.694395,11059.4,36.6296,9979.87,0.525655,0.994237,0.00671577,21039.3,-0.00150074,1.06188,12.7486,10.1647,117.746,87.0454,0.863215,12.4896,11.3252,117.609,136.2,0.136635,-49.1544 
389,10,11,6,389,20500.6,-0.332608,38.5594,12.5267,118.297,-0.208351,124.596,177.434,-2.53489,-9.18219,-8.49725,-0.157667,-4.60459,-222.261,11432.8,21.4188,10377.9,16569.1,-1.13537,-7.78268,-5.69822,1.24185,-3.20508,0.656309,11609.8,37.5132,10555,0.523795,0.994377,0.00650442,22164.8,-0.00154764,1.10559,12.8014,10.1564,117.77,87.0352,0.939053,12.3224,11.1464,117.63,136.255,0.13978,-49.2202 
390,18,19,6,390,16698.9,-0.0137476,31.6026,12.4307,118.354,0.00144709,-1.32786,498.135,-9.85166,-3.06426,-14.0416,-6.70424,-6.38625,-243.347,9466.79,19.9031,8650.74,12788.4,-8.31936,-1.53197,-10.977,-5.17194,-4.85396,0.64423,9660.62,37.5245,8844.57,0.522049,0.993248,0.00775481,18505.2,-0.00171516,0.879134,12.9408,10.5112,117.82,86.8179,0.751283,12.7067,11.405,117.729,135.974,0.0908754,-49.1558 
391,12,13,6,391,19407.7,-0.314481,36.2201,12.6236,118.401,-0.0147386,-306.571,379.266,-4.95886,-6.57973,-9.89578,-2.78797,-3.1345,-160.425,10539.8,33.2455,9982.55,15031.3,-3.94871,-5.56957,-7.87547,-1.77782,-2.12435,0.630189,10667.6,44.8622,10110.3,0.513409,0.992694,0.00810764,20777.9,-0.00134469,1.00791,12.7613,10.2947,118.002,86.7344,0.887004,12.5071,11.1862,117.588,135.897,0.413646,-49.1631 
392,40,41,6,392,16030.6,-0.00397175,29.0316,12.9856,118.094,-0.229099,-102.948,500,-9.04717,-5.56421,-3.84058,-6.20438,-7.50335,-134.735,8570.55,22.1195,8693.66,13040.1,-8.19878,-4.71582,-2.1438,-5.35599,-6.65496,0.920803,8677.87,31.8759,8800.98,0.496478,0.993613,0.00662763,17478.8,-0.00162356,0.763046,13.3558,10.6839,117.582,87.4936,0.70307,13.2807,11.7932,117.39,136.999,0.191783,-49.505 
393,60,61,6,393,16199.6,-0.0428318,30.1026,12.6647,118.351,-0.034487,10.0558,500,-5.04096,-6.19082,-8.41417,-2.9534,-7.41378,-200.804,8662.62,7.41419,8816.51,12422,-3.77655,-4.92641,-5.88535,-1.689,-6.14937,0.737574,8822.57,21.9549,8976.46,0.495677,0.995664,0.00448526,17799,-0.00163495,0.794478,13.097,10.5716,117.734,87.0681,0.742604,12.9395,11.5752,117.717,136.402,0.0171406,-49.3344 
394,50,51,6,394,15863.6,-0.0411035,29.2561,-12.7459,118.315,0.0756746,13.398,500,-5.39941,-4.80152,-5.33882,-5.22259,-2.58231,-177.787,8467.66,4.37463,8570.18,12172,-4.27994,-3.68204,-3.09986,-4.10311,-1.46283,0.813574,8609.27,17.2487,8711.79,0.49704,0.996506,0.00363397,17321.1,-0.0015757,0.764563,13.3237,10.5965,117.617,87.593,0.718411,12.9219,11.6706,117.802,136.926,-0.185751,-49.3331 
395,3,4,6,395,21331.7,-0.262604,40.5257,12.2344,118.502,0.236044,283.232,495.113,-4.27805,-5.97472,-11.0215,-4.49146,-4.01891,-212.477,11246,20.6978,11248.9,18316.6,-2.94014,-4.63681,-8.34568,-3.15355,-2.681,0.616417,11415.2,36.0838,11418.2,0.499936,0.994499,0.00578775,22833.4,-0.00132955,1.12648,12.3473,10.1278,117.965,87.2847,1.0323,12.2728,10.9726,117.81,136.397,0.155229,-49.1123 
396,5,6,6,396,21928,-0.294811,40.7209,-12.5179,118.504,-0.0277499,162.22,421.454,-9.59119,-2.22158,-6.55991,-3.31145,-3.42918,-279.39,11743.5,27.4195,11158.7,16740.3,-7.83195,-0.462332,-3.04142,-1.55221,-1.66994,0.79108,11966,47.6508,11381.3,0.512522,0.993079,0.00765345,23347.3,-0.00127741,1.14109,12.6131,10.2406,118.097,87.8193,0.991771,12.4651,11.2497,117.699,137.05,0.397526,-49.2304 
397,16,17,6,397,17672.3,-0.390076,33.4131,12.8125,118.338,0.105548,290.044,307.612,-4.66414,-4.73839,-16.9322,-1.9495,-3.1224,-220.486,9907.55,39.0034,9127.62,14932.8,-3.2758,-3.35005,-14.1555,-0.561161,-1.73406,0.386586,10083.2,54.9693,9303.25,0.520115,0.99055,0.0107671,19386.4,-0.00165168,0.91018,12.9978,10.5635,117.807,87.3047,0.784461,12.7227,11.4762,117.571,136.516,0.235642,-49.2109 
398,14,15,6,398,18163.5,-0.0393231,34.684,12.189,118.472,0.0295028,31.7507,0.000391942,-7.10449,-3.75136,-5.76689,-2.7754,-6.12158,-225.921,9429.62,10.6773,9985.73,13792.8,-5.68193,-2.3288,-2.92177,-1.35284,-4.69901,0.827973,9609.57,27.0368,10165.7,0.485939,0.9951,0.00487541,19775.3,-0.00151297,0.923285,12.6802,10.1731,117.96,87.3069,0.905167,12.2865,11.1946,117.84,136.741,0.119793,-49.4344 
399,4,5,6,399,22155.2,-0.409871,41.0137,12.867,118.361,-0.102704,358.877,466.224,-10.2538,-7.24387,-12.5711,-1.79285,-8.31059,-205.912,11773.8,34.503,11650.9,18379,-8.95718,-5.9473,-9.97795,-0.496277,-7.01402,0.691969,11937.8,49.4137,11814.9,0.502586,0.992808,0.00764536,23752.7,-0.00157559,1.09181,13.0177,10.4233,117.879,87.2566,0.99479,12.6222,11.5673,117.715,136.496,0.164583,-49.2395 
400,7,8,4,400,21416.4,-0.279181,39.3363,12.6229,118.407,0.287651,482.376,384.697,-4.0487,-5.45235,-7.61269,-2.45561,-1.89582,-190.81,11624.5,22.9583,10661,20681,-2.84722,-4.25087,-5.20973,-1.25413,-0.694338,0.634566,11776.5,36.7753,10813,0.521325,0.994565,0.00622602,22589.5,-0.00116659,1.11863,12.6672,10.2744,117.941,87.8857,0.92531,12.6345,11.3822,117.721,137.302,0.219719,-49.4165 
401,2,3,4,401,22988.9,-0.0210011,42.3037,12.5583,118.373,-0.0343238,-39.6931,500,-2.30566,-5.64303,-5.39629,-7.34253,-5.38011,-193.338,12333.5,32.4833,11820.7,17338.7,-1.08826,-4.42564,-2.9615,-6.12514,-4.16272,0.842165,12487.5,46.4833,11974.7,0.510482,0.993528,0.00709992,24462.2,-0.00151499,1.17826,12.756,10.3293,117.819,87.8969,1.04133,12.5906,11.2514,117.633,136.998,0.185073,-49.1014 
402,1,2,4,402,23225.8,0.0200771,42.605,12.4645,118.262,-0.0217687,1.33814,8.07479e-13,-5.02975,-8.3705,-6.47625,-1.58533,-7.6896,-184.318,12796.3,28.9664,11443,17288.4,-3.86915,-7.20989,-4.15504,-0.424731,-6.52899,0.812733,12943.1,42.3133,11589.8,0.52758,0.994311,0.00668041,24532.9,-0.00127981,1.23674,12.6322,10.2705,117.818,87.3856,1.01428,12.4813,11.2127,117.465,136.674,0.35306,-49.288 
403,9,10,4,403,20289.3,-0.0222207,38.2394,12.3248,118.308,-0.000243886,-3.27417,500,-1.58534,-7.2371,-15.8419,-4.90027,-5.49617,-244.741,11093,12.9601,10432.2,15342.2,-0.0442677,-5.69603,-12.7598,-3.3592,-3.9551,0.505711,11287.9,30.6825,10627.2,0.515075,0.995266,0.00529033,21915.1,-0.00152161,1.08497,12.63,10.1855,117.767,87.7676,0.938162,12.409,11.1839,117.648,136.981,0.118587,-49.213 
404,30,31,4,404,16490.6,-0.0981144,30.774,12.6004,118.333,0.018932,-17.1912,499.969,-4.94199,-4.4822,-8.24679,-3.51686,-6.64068,-167.766,8843.49,24.2401,8728.49,12633.6,-3.88561,-3.42582,-6.13404,-2.46048,-5.58431,0.714567,8977.13,36.3884,8862.12,0.503223,0.992956,0.00750701,17839.3,-0.0013989,0.826228,12.8754,10.5286,117.868,87.9233,0.754753,12.6997,11.4251,117.574,137.181,0.293505,-49.2574 
405,25,26,4,405,18402.1,-0.101096,34.1514,12.6225,118.267,0.294676,-157.862,500,-6.38543,-5.82024,-13.9665,-5.31588,-6.02564,-188.103,9540.32,5.50763,10022.6,15547.3,-5.20099,-4.6358,-11.5976,-4.13144,-4.8412,0.618588,9690.15,19.1287,10172.4,0.487861,0.996557,0.00345203,19862.5,-0.00145416,0.906551,12.8493,10.346,117.838,87.3561,0.874432,12.7708,11.2107,117.551,136.734,0.286546,-49.3777 
406,20,21,4,406,19087.3,-0.313189,35.8729,12.5502,118.39,0.0738692,129.678,470.288,-5.78019,-5.42168,-8.76322,-3.20872,-2.70422,-196.036,10200.3,11.445,9922.75,14967.8,-4.5458,-4.18729,-6.29444,-1.97433,-1.46983,0.659238,10356.4,25.6404,10078.9,0.50679,0.995686,0.0046644,20435.3,-0.00133596,0.984531,12.7514,10.2446,117.952,87.3139,0.881471,12.4587,11.2778,117.746,136.762,0.206779,-49.4478 
407,6,7,4,407,21639.4,-0.349741,40.104,12.7212,118.373,0.286809,-32.4434,141.385,-3.0791,-4.42377,-6.17746,-3.9687,-3.98889,-232.703,12085.3,18.5091,10703.3,16910.7,-1.61383,-2.9585,-3.24692,-2.50343,-2.52362,0.747249,12270.6,35.3597,10888.7,0.529836,0.994982,0.00594645,23159.3,-0.00152475,1.14711,12.8644,10.3199,117.858,87.1799,0.92107,12.6544,11.5028,117.651,136.504,0.207127,-49.3239 
408,8,9,4,408,20469.9,0.0338578,38.9511,12.2059,118.285,-0.0221588,-50.9344,6.19749e-12,-3.38529,-3.7436,-4.94749,-3.75529,-7.76803,-216.172,11554.5,20.6754,10228.1,15513.6,-2.02411,-2.38242,-2.22513,-2.39411,-6.40685,0.855816,11726.7,36.3289,10400.3,0.529971,0.994608,0.00639344,22127,-0.0015962,1.14664,12.5053,10.1339,117.835,88.1555,0.918232,12.4538,11.1679,117.592,137.53,0.243368,-49.3745 
409,10,11,4,409,20681.8,-0.0505635,38.3535,12.4111,118.397,0.0341583,10.6536,5.16169e-12,-4.25979,-1.71332,-6.10883,-2.97729,-3.88068,-185.991,11233.2,26.3647,10382.1,15507.5,-3.08865,-0.542186,-3.76655,-1.80615,-2.70954,0.683831,11381.3,39.8328,10530.3,0.51942,0.993913,0.0069199,21911.6,-0.00119911,1.10374,12.6498,10.118,117.897,87.5004,0.931986,12.4622,11.0926,117.764,136.698,0.132839,-49.198 
410,18,19,4,410,19351.2,-0.362249,36.6511,12.5894,118.561,0.105703,512.54,474.027,-3.17074,-5.37809,-13.837,-4.94449,-5.7822,-201.978,10679,27.5338,9931.14,16784.3,-1.89894,-4.10629,-11.2934,-3.67269,-4.51039,0.556803,10839.9,42.1595,10092,0.517864,0.99324,0.00763664,20931.9,-0.00159703,1.0269,12.801,10.2812,118.106,87.6422,0.879319,12.521,11.2781,117.814,136.918,0.292646,-49.2754 
411,12,13,4,411,19641.9,0.00950864,36.7862,-12.4775,118.447,-0.0527621,-55.0909,500,-5.73818,-7.4344,-7.44476,-8.28539,-5.39457,-203.037,11151.4,26.7988,9752.74,15036.6,-4.45972,-6.15593,-4.88782,-7.00692,-4.1161,0.81643,11313.1,41.5012,9914.46,0.532944,0.993621,0.00765191,21227.6,-0.0015133,1.05664,12.79,10.3952,117.947,87.2879,0.855555,12.4911,11.3445,117.734,136.519,0.212949,-49.231 
412,40,41,4,412,16174.8,-0.216091,30.0235,-12.8869,118.563,-0.261598,55.8569,372.145,-9.17914,-6.2141,-10.4113,-5.02727,-2.42879,-212.217,8702.88,12.2613,8754.74,13070.8,-7.84287,-4.87782,-7.73872,-3.691,-1.09252,0.69343,8871.92,27.6284,8923.77,0.498543,0.99458,0.0056709,17795.7,-0.00159458,0.80998,12.9323,10.5029,117.984,87.519,0.732967,12.9657,11.6111,117.67,136.764,0.314818,-49.2453 
413,60,61,4,413,15741.4,-0.335772,29.8034,12.7503,118.402,0.239243,22.929,98.6998,-5.95155,-5.95989,-7.57144,-5.44399,-6.0662,-184.565,8193.36,5.40003,8787.33,12548.9,-4.78939,-4.79773,-5.24712,-4.28183,-4.90405,0.781553,8340.37,18.7649,8934.35,0.482808,0.996078,0.00385407,17274.7,-0.0015498,0.77746,12.8633,10.3741,117.819,87.5992,0.749152,12.8335,11.5121,117.687,136.709,0.132125,-49.1095 
414,50,51,4,414,15640.1,-0.359985,29.059,13.0955,118.285,-0.323993,-18.6248,0.80104,-8.28552,-6.06856,-9.26616,-3.60596,-4.2997,-201.875,8651.44,24.7158,8339.18,12584.3,-7.01437,-4.79741,-6.72385,-2.3348,-3.02855,0.718655,8812.24,39.3341,8499.98,0.509019,0.992249,0.00845238,17312.2,-0.00171361,0.775369,13.3992,10.593,117.842,88.2874,0.692214,12.9477,11.7609,117.469,137.818,0.372633,-49.5302 
415,3,4,4,415,21934.6,-0.169793,41.0808,-12.5584,118.259,0.0644287,17.83,0.0147889,-2.68407,-5.87113,-11.2575,-2.80297,-4.73935,-150.19,12450.3,50.4502,10785.6,16831.9,-1.73837,-4.92543,-9.3661,-1.85726,-3.79365,0.568,12569.9,61.3258,10905.2,0.535457,0.991534,0.0102529,23475.1,-0.00158453,1.19139,12.7607,10.298,117.822,87.6329,0.942352,12.5073,11.3903,117.495,136.84,0.327011,-49.207 
416,5,6,4,416,21652.9,0.058554,39.5917,12.5393,118.215,-0.0591465,23.0583,9.18508e-12,-9.0831,-4.44205,-9.4291,-6.07194,-4.70265,-265.151,12014.7,43.6818,10665.2,16205.6,-7.41352,-2.77247,-6.08993,-4.40235,-3.03306,0.743164,12225.9,62.882,10876.4,0.529207,0.991079,0.0105379,23102.3,-0.00133478,1.13287,12.9512,10.3122,117.856,88.0459,0.928404,12.4893,11.4349,117.382,137.379,0.473443,-49.333 
417,16,17,4,417,20695.4,-0.319037,38.4828,12.6216,118.27,0.0482257,149.448,261.787,-4.7531,-3.55077,-7.9082,-3.22202,-1.14655,-183.66,11278.9,31.2524,10414,16046.2,-3.59664,-2.39432,-5.59528,-2.06556,0.00991091,0.589846,11425.2,44.5517,10560.3,0.519668,0.993222,0.0077115,21985.5,-0.0013094,1.08407,12.6863,10.3315,117.867,88.1318,0.908925,12.583,11.3417,117.599,137.427,0.267145,-49.2952 
418,14,15,4,418,20138.7,-0.413561,38.6104,12.5444,118.359,0.817299,-6.82378,458.543,-4.62521,-9.51527,-7.61915,-4.83976,-5.79077,-192.682,11081.3,28.8873,10461.9,15948.6,-3.41194,-8.30201,-5.19262,-3.6265,-4.5775,0.79321,11234.8,42.8399,10615.4,0.514175,0.993371,0.00737924,21850.2,-0.00174501,1.08405,12.574,10.2556,117.943,87.6295,0.91045,12.5534,11.4823,117.666,136.917,0.277076,-49.2871 
419,4,5,4,419,22949.4,-0.171524,42.0097,12.7936,118.106,-0.00849382,-38.8678,499.988,-9.56363,-5.61709,-7.83642,-4.19405,-8.36765,-193.238,12312.7,51.5651,11777.8,17506.7,-8.34686,-4.40032,-5.40288,-2.97728,-7.15088,0.808938,12466.7,65.558,11931.8,0.510962,0.990881,0.0100199,24398.4,-0.00153116,1.13968,12.9992,10.4661,117.632,87.8609,1.00647,12.6818,11.5523,117.372,137.295,0.260149,-49.4338 
420,7,8,4,420,20942.5,-0.0156713,39.5827,-12.3028,118.273,-0.00185767,-4.7231,1.21293e-09,-5.85958,-8.75539,-10.5297,-1.7928,-2.80992,-167.144,11400.7,41.0515,10747.4,15853.1,-4.80712,-7.70293,-8.42478,-0.740338,-1.75746,0.640468,11533.8,53.1548,10880.6,0.514571,0.991999,0.00891896,22414.4,-0.0014541,1.11311,12.5888,10.213,117.837,87.5819,0.965383,12.3427,11.2231,117.469,136.501,0.368214,-48.919 
421,2,3,4,421,20903.9,-0.366982,39.2886,12.6165,118.186,0.152789,-217.578,315.373,-3.58609,-7.25725,-7.6819,-4.80181,-0.536934,-215.587,11554,32.2105,10568.2,17218.3,-2.22859,-5.89976,-4.96692,-3.44431,0.820559,0.684019,11725.7,47.8217,10739.9,0.521941,0.992913,0.00813565,22465.6,-0.001493,1.10841,12.7338,10.303,117.79,87.7411,0.929006,12.4643,11.3551,117.386,137.043,0.403795,-49.3021 
422,1,2,4,422,21812.9,0.0419777,40.7595,12.3947,118.368,-0.0362238,7.04844,2.40418e-11,-4.43146,-7.37178,-14.2532,-4.05185,-5.20572,-154.802,12019,21.5667,11041.8,16454.3,-3.45671,-6.39703,-12.3037,-3.0771,-4.23098,0.582437,12142.3,32.7763,11165.1,0.520963,0.995298,0.00537861,23307.4,-0.00154035,1.15808,12.7083,10.2953,117.906,88.0854,0.970459,12.4026,11.3976,117.669,137.262,0.236818,-49.1762 
423,9,10,4,423,21116.7,-0.136,39.4243,12.5224,118.243,-0.879151,258.493,500,-10.0787,-9.14476,-6.27045,-2.22051,-4.80792,-240.408,11978.2,31.291,10383.6,23469,-8.56492,-7.63098,-3.24288,-0.706726,-3.29414,0.86165,12169.7,48.6995,10575.1,0.535055,0.993046,0.00841174,22744.8,-0.0015713,1.13598,12.7588,10.3931,117.697,87.6654,0.911446,12.5958,11.3206,117.634,137.032,0.0634193,-49.3665 
424,30,31,4,424,16807.6,-0.369165,31.6519,12.8571,118.281,0.520862,12.3914,493.305,-5.11251,-6.42992,-6.22201,-3.10396,-5.76532,-162.411,9215.02,24.9424,8838.98,13457.7,-4.08986,-5.40727,-4.1767,-2.0813,-4.74266,0.796237,9344.38,36.7029,8968.34,0.510267,0.993173,0.0074824,18312.7,-0.00157261,0.853954,12.9183,10.5467,117.844,87.9734,0.73399,12.8617,11.8072,117.566,137.328,0.278025,-49.3544 
425,25,26,4,425,18657,-0.0830063,34.6998,12.7412,118.325,0.058955,-75.0724,1.68087,-4.45162,-8.47461,-9.7578,-4.97147,-4.26907,-182.805,9964.62,39.3895,9964.18,14536.4,-3.30055,-7.32353,-7.45566,-3.8204,-3.118,0.70199,10110.2,52.6269,10109.8,0.500011,0.990973,0.00949807,20220,-0.00159274,0.94416,12.8624,10.3689,117.851,87.542,0.844224,12.8569,11.5011,117.64,136.917,0.210925,-49.375 
426,20,21,4,426,19894.3,-0.385386,37.2921,12.7598,117.978,0.851545,373.31,54.9634,-4.43343,-6.23828,-5.60954,-2.68375,-4.58716,-190.889,10852.4,53.9339,10397.8,25838.5,-3.23145,-5.0363,-3.20558,-1.48177,-3.38518,0.803823,11004.4,67.7567,10549.8,0.510545,0.98934,0.0116927,21554.2,-0.00166802,1.01024,12.9043,10.4932,117.39,87.6421,0.885475,12.6888,11.5854,117.429,136.835,-0.0383215,-49.1932 
427,6,7,4,427,20866.4,0.0374386,39.379,12.2742,118.178,-0.069263,-38.7593,500,-8.10437,-5.51636,-6.16528,-4.58746,-1.22274,-189.502,11427.4,38.1665,10615.6,15821.9,-6.91113,-4.32312,-3.7788,-3.39422,-0.0295026,0.79504,11578.4,51.8887,10766.6,0.518165,0.992218,0.00879978,22344.9,-0.00139205,1.1271,12.4733,10.199,117.72,87.1824,0.955459,12.3235,11.1818,117.555,136.401,0.165051,-49.2184 
428,8,9,4,428,21521.1,-0.312709,40.3142,12.4888,118.272,0.330683,-110.947,1.82247,-7.89819,-7.0344,-5.2794,-6.64941,-3.91496,-215.359,11463,29.5193,11260,17584.1,-6.54213,-5.67834,-2.56728,-5.29335,-2.5589,0.886604,11634.5,45.114,11431.5,0.5044,0.99326,0.00721731,23066.1,-0.00142335,1.10462,12.6065,10.3141,117.83,88.0624,0.976961,12.5266,11.4297,117.343,137.457,0.487053,-49.3945 
429,10,11,4,429,20963.3,-0.00421139,39.309,-12.4379,118.251,0.0409139,-64.1124,4.0817e-11,-7.51189,-4.14875,-11.677,-2.51089,-3.62261,-192.07,11649.5,26.4572,10674.3,16001.4,-6.30248,-2.93933,-9.25815,-1.30148,-2.4132,0.583241,11802.5,40.3654,10827.3,0.521547,0.99405,0.00682074,22629.8,-0.00163611,1.12317,12.7671,10.2565,117.816,87.1619,0.954609,12.43,11.1706,117.526,136.299,0.29058,-49.1376 
430,18,19,4,430,20275.5,-0.393994,37.8546,12.8146,118.367,-0.498811,286.147,475.046,-8.03405,-7.96161,-8.55114,-6.42553,-6.65901,-185.871,11066.6,33.8194,10434.7,20437.8,-6.86367,-6.79124,-6.21038,-5.25515,-5.48863,0.797107,11214.7,47.2788,10582.7,0.514496,0.992676,0.00816252,21797.4,-0.00155953,1.04273,12.9707,10.3137,117.884,87.676,0.896221,12.6228,11.5478,117.662,137.068,0.221796,-49.3918 
431,12,13,4,431,19962.7,-0.114733,38.1724,-12.2349,118.299,0.0541023,-12.6825,500,-4.47166,-7.63786,-14.38,-3.12042,-1.27754,-186.593,10888.8,16.1642,10354.9,15225.8,-3.29673,-6.46294,-12.0302,-1.94549,-0.102618,0.495335,11037.4,29.6759,10503.5,0.512394,0.995317,0.00517761,21540.9,-0.0015432,1.06994,12.4881,10.2434,117.842,87.9761,0.951075,12.2486,11.0909,117.572,137.33,0.270203,-49.3534 
432,40,41,4,432,15948.3,-0.0702099,29.4766,12.8891,118.33,-0.0151844,7.85122,500,-6.58681,-2.55978,-11.0544,-6.33007,-3.12016,-209.122,8177.95,23.5912,9178.18,12371.8,-5.27002,-1.24299,-8.42083,-5.01328,-1.80338,0.612844,8344.53,38.7342,9344.75,0.471728,0.991942,0.00757771,17689.3,-0.0016859,0.742018,13.3939,10.4325,117.751,87.8098,0.769138,12.9288,11.5818,117.595,137.192,0.156076,-49.3827 
433,60,61,4,433,15545.2,-0.35026,28.8413,13.0849,118.287,0.00142349,370.53,420.194,-3.69489,-8.00697,-6.76535,-4.81158,-4.92319,-187.752,8409.02,17.0845,8391.43,12302.3,-2.51267,-6.82474,-4.4009,-3.62936,-3.74097,0.791512,8558.57,30.6801,8540.98,0.500514,0.993766,0.00657354,17099.5,-0.00166159,0.749911,13.2605,10.7474,117.802,87.4847,0.680736,13.1186,11.9484,117.585,136.916,0.217179,-49.4315 
434,50,51,4,434,15469,-0.384624,29.1338,13.0304,118.377,0.351589,-60.2221,406.461,-4.20127,-2.17338,-10.7492,-4.93025,-3.82774,-217.235,8249.44,9.35384,8567.92,13047.4,-2.8334,-0.805509,-8.01349,-3.56237,-2.45987,0.546611,8422.48,25.0844,8740.96,0.490722,0.994815,0.00525859,17163.4,-0.00170177,0.746146,13.3028,10.5992,117.796,87.5624,0.71922,12.8903,11.6487,117.702,137.179,0.094049,-49.6165 
435,3,4,4,435,21679,-0.332427,40.0613,12.6955,118.27,0.503507,573.074,183.42,-3.50227,-5.26067,-2.30145,-4.30184,-5.66999,-197.941,11881.3,45.6413,10721.8,25949.7,-2.25589,-4.01429,0.19131,-3.05546,-4.42361,1.01411,12039,59.9747,10879.5,0.525295,0.991357,0.0100528,22918.5,-0.00125614,1.11591,12.7588,10.4882,117.808,87.6913,0.922597,12.5647,11.5414,117.557,137.099,0.251744,-49.4075 
436,5,6,4,436,21717.9,-0.304032,40.7265,12.4299,118.262,0.392905,-117.083,50.9938,-7.19461,-5.98659,-11.0288,-3.28487,-7.36572,-212.333,11781.2,17.2928,10926.1,17976.8,-5.8576,-4.64959,-8.3548,-1.94786,-6.02872,0.688702,11950.4,32.6683,11095.3,0.518552,0.995239,0.00539453,23045.7,-0.00129301,1.15263,12.57,10.2166,117.766,87.9955,0.975097,12.3009,11.3453,117.638,137.235,0.127932,-49.2393 
437,16,17,4,437,20224.1,-0.329484,37.6328,12.6658,118.187,-1.42821,36.7921,481.117,-4.98723,-2.11848,-11.8682,-7.37813,-5.24257,-201.461,11113,29.0131,10250.7,17227.1,-3.71868,-0.849936,-9.33115,-6.10959,-3.97402,0.610933,11273.5,43.6014,10411.2,0.519883,0.993277,0.00765555,21684.7,-0.0014448,1.04234,12.8791,10.4385,117.644,87.4286,0.88892,12.5555,11.4485,117.578,136.567,0.0661312,-49.138 
